image,type,prompt,ground_truth
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons9_linspace8.png,Thermal state,,"This is a thermal state with average photon=9, number of qubits=9 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons9_linspace9.png,Thermal state,,"This is a thermal state with average photon=9, number of qubits=9 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons9_linspace10.png,Thermal state,,"This is a thermal state with average photon=9, number of qubits=9 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons10_linspace5.png,Thermal state,,"This is a thermal state with average photon=10, number of qubits=9 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons10_linspace6.png,Thermal state,,"This is a thermal state with average photon=10, number of qubits=9 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons10_linspace7.png,Thermal state,,"This is a thermal state with average photon=10, number of qubits=9 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons10_linspace8.png,Thermal state,,"This is a thermal state with average photon=10, number of qubits=9 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons10_linspace9.png,Thermal state,,"This is a thermal state with average photon=10, number of qubits=9 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons10_linspace10.png,Thermal state,,"This is a thermal state with average photon=10, number of qubits=9 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons11_linspace5.png,Thermal state,,"This is a thermal state with average photon=11, number of qubits=9 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons11_linspace6.png,Thermal state,,"This is a thermal state with average photon=11, number of qubits=9 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons11_linspace7.png,Thermal state,,"This is a thermal state with average photon=11, number of qubits=9 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons11_linspace8.png,Thermal state,,"This is a thermal state with average photon=11, number of qubits=9 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons11_linspace9.png,Thermal state,,"This is a thermal state with average photon=11, number of qubits=9 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons11_linspace10.png,Thermal state,,"This is a thermal state with average photon=11, number of qubits=9 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons12_linspace5.png,Thermal state,,"This is a thermal state with average photon=12, number of qubits=9 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons12_linspace6.png,Thermal state,,"This is a thermal state with average photon=12, number of qubits=9 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons12_linspace7.png,Thermal state,,"This is a thermal state with average photon=12, number of qubits=9 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons12_linspace8.png,Thermal state,,"This is a thermal state with average photon=12, number of qubits=9 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons12_linspace9.png,Thermal state,,"This is a thermal state with average photon=12, number of qubits=9 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons12_linspace10.png,Thermal state,,"This is a thermal state with average photon=12, number of qubits=9 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons13_linspace5.png,Thermal state,,"This is a thermal state with average photon=13, number of qubits=9 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons13_linspace6.png,Thermal state,,"This is a thermal state with average photon=13, number of qubits=9 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons13_linspace7.png,Thermal state,,"This is a thermal state with average photon=13, number of qubits=9 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons13_linspace8.png,Thermal state,,"This is a thermal state with average photon=13, number of qubits=9 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons13_linspace9.png,Thermal state,,"This is a thermal state with average photon=13, number of qubits=9 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons13_linspace10.png,Thermal state,,"This is a thermal state with average photon=13, number of qubits=9 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons14_linspace5.png,Thermal state,,"This is a thermal state with average photon=14, number of qubits=9 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons14_linspace6.png,Thermal state,,"This is a thermal state with average photon=14, number of qubits=9 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons14_linspace7.png,Thermal state,,"This is a thermal state with average photon=14, number of qubits=9 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons14_linspace8.png,Thermal state,,"This is a thermal state with average photon=14, number of qubits=9 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons14_linspace9.png,Thermal state,,"This is a thermal state with average photon=14, number of qubits=9 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons14_linspace10.png,Thermal state,,"This is a thermal state with average photon=14, number of qubits=9 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons15_linspace5.png,Thermal state,,"This is a thermal state with average photon=15, number of qubits=9 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons15_linspace6.png,Thermal state,,"This is a thermal state with average photon=15, number of qubits=9 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons15_linspace7.png,Thermal state,,"This is a thermal state with average photon=15, number of qubits=9 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons15_linspace8.png,Thermal state,,"This is a thermal state with average photon=15, number of qubits=9 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons15_linspace9.png,Thermal state,,"This is a thermal state with average photon=15, number of qubits=9 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N9_photons15_linspace10.png,Thermal state,,"This is a thermal state with average photon=15, number of qubits=9 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons3_linspace5.png,Thermal state,,"This is a thermal state with average photon=3, number of qubits=8 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons3_linspace6.png,Thermal state,,"This is a thermal state with average photon=3, number of qubits=8 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons3_linspace7.png,Thermal state,,"This is a thermal state with average photon=3, number of qubits=8 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons3_linspace8.png,Thermal state,,"This is a thermal state with average photon=3, number of qubits=8 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons3_linspace9.png,Thermal state,,"This is a thermal state with average photon=3, number of qubits=8 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons3_linspace10.png,Thermal state,,"This is a thermal state with average photon=3, number of qubits=8 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons4_linspace5.png,Thermal state,,"This is a thermal state with average photon=4, number of qubits=8 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons4_linspace6.png,Thermal state,,"This is a thermal state with average photon=4, number of qubits=8 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons4_linspace7.png,Thermal state,,"This is a thermal state with average photon=4, number of qubits=8 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons4_linspace8.png,Thermal state,,"This is a thermal state with average photon=4, number of qubits=8 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons4_linspace9.png,Thermal state,,"This is a thermal state with average photon=4, number of qubits=8 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons4_linspace10.png,Thermal state,,"This is a thermal state with average photon=4, number of qubits=8 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons5_linspace5.png,Thermal state,,"This is a thermal state with average photon=5, number of qubits=8 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons5_linspace6.png,Thermal state,,"This is a thermal state with average photon=5, number of qubits=8 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons5_linspace7.png,Thermal state,,"This is a thermal state with average photon=5, number of qubits=8 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons5_linspace8.png,Thermal state,,"This is a thermal state with average photon=5, number of qubits=8 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons5_linspace9.png,Thermal state,,"This is a thermal state with average photon=5, number of qubits=8 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons5_linspace10.png,Thermal state,,"This is a thermal state with average photon=5, number of qubits=8 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons6_linspace5.png,Thermal state,,"This is a thermal state with average photon=6, number of qubits=8 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons6_linspace6.png,Thermal state,,"This is a thermal state with average photon=6, number of qubits=8 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons6_linspace7.png,Thermal state,,"This is a thermal state with average photon=6, number of qubits=8 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Thermal_state_N8_photons6_linspace8.png,Thermal state,,"This is a thermal state with average photon=6, number of qubits=8 in the linear space -8 to 8."
